,proto,rate,sttl,sload,dload,smean,dmean,ct_flw_http_mthd,is_sm_ips_ports,attack_cat
103507,78,0.490386,254,15.8454271,0,64,0,0,0,1
103512,113,10.488136,254,63.6562826,1530.033936,91,44,0,0,8
103517,0,111111.1072,254,9428.090369,0,100,0,0,0,1
103536,119,100000.0025,254,8342.661446,0,87,0,0,0,8
103557,113,1.070035,254,24.19966989,156.099274,129,44,1,0,9
103624,115,142857.1409,254,10690.44957,0,100,0,0,0,1
103635,113,2.599839,254,23.92856521,379.270599,52,44,0,0,8
103649,113,15.77454,254,60.31105487,2301.227051,54,44,0,0,8
103657,113,24.314771,62,85.67672651,10524.45606,80,114,1,0,0
103674,119,142857.1409,254,11006.49154,0,106,0,0,0,8
103682,119,166666.6608,254,36968.45444,0,1025,0,0,0,9
103685,113,75.535929,254,151.0025804,9024.025391,63,45,0,0,8
103724,113,7.297211,254,45.46709887,1064.534302,67,44,0,0,8
103741,69,125000.0003,254,10000,0,100,0,0,0,1
103744,119,100000.0025,254,10000,0,125,0,0,0,8
103760,113,15.369557,62,69.52791073,6723.776855,83,115,1,0,0
103765,92,0.298843,254,15.46203492,0,100,0,0,0,0
103767,113,1.37757,254,17.11774553,200.963135,50,44,0,0,8
103784,119,100000.0025,254,11313.7085,0,160,0,0,0,8
103794,120,333333.3215,254,16329.93129,0,100,0,0,0,1
103798,111,100000.0025,254,8944.27191,0,100,0,0,0,1
103799,113,82.352875,254,159.3318753,9838.423828,64,45,0,0,8
103808,97,1.202649,254,30.8265688,189.463394,117,256,0,0,1
103811,113,15.213387,62,67.91213878,8256.865234,80,143,1,0,0
103812,74,100000.0025,254,8944.27191,0,100,0,0,0,1
103814,78,0.221904,254,13.84648212,0,108,0,0,0,0
103818,120,100000.0025,254,8944.27191,0,100,0,0,0,1
103839,114,333333.3215,254,16329.93129,0,100,0,0,0,1
103877,113,68.503555,254,155.2844228,255119.1563,112,824,2,0,1
103893,120,111111.1072,254,9428.090369,0,100,0,0,0,1
103900,78,0.221904,254,13.84648212,0,108,0,0,0,1
103903,12,333333.3215,254,16329.93129,0,100,0,0,0,0
103938,62,200000.0051,254,12649.11064,0,100,0,0,0,1
103946,119,90909.0902,254,13537.82553,0,252,0,0,0,8
103965,113,30.262923,254,90.54962383,3615.410645,56,45,0,0,8
103970,113,61.795278,254,135.6107495,7382.475586,62,45,0,0,8
103980,78,0.533939,254,21.4784374,0,108,0,0,0,1
103981,94,333333.3215,254,16329.93129,0,100,0,0,0,0
103991,123,1000000.003,254,28284.27125,0,100,0,0,0,0
104040,78,0.447835,254,19.67052762,0,108,0,0,0,0
104042,120,111111.1072,254,9428.090369,0,100,0,0,0,0
104096,120,333333.3215,254,16329.93129,0,100,0,0,0,0
104114,120,111111.1072,254,9428.090369,0,100,0,0,0,0
104170,120,250000.0006,254,14142.13562,0,100,0,0,0,0
104212,120,100000.0025,254,8944.27191,0,100,0,0,0,0
104215,113,5.879702,62,48.45400424,4020.693604,104,179,2,0,9
104245,120,100000.0025,254,8944.27191,0,100,0,0,0,0
104250,120,333333.3215,254,16329.93129,0,100,0,0,0,1
104254,113,6.56005,254,37.73348537,1820.841553,57,73,0,0,1
104299,120,111111.1072,254,9428.090369,0,100,0,0,0,0
104303,110,0,0,0,0,60,0,0,0,1
104312,120,333333.3215,254,16329.93129,0,100,0,0,0,1
104314,80,5.282449,254,50.3544977,0,60,0,0,0,1
104326,120,250000.0006,254,14142.13562,0,100,0,0,0,0
104340,120,111111.1072,254,9428.090369,0,100,0,0,0,1
104365,97,166666.6608,254,7211.102551,0,39,0,0,0,1
104369,113,22.03698,254,85.08750092,2632.68457,68,45,0,0,8
104379,120,111111.1072,254,9428.090369,0,100,0,0,0,0
104395,120,166666.6608,254,11547.00515,0,100,0,0,0,1
104452,113,56.079799,254,165.8809461,6699.666504,102,45,1,0,9
104455,92,0.298843,254,15.46203492,0,100,0,0,0,1
104456,30,1000000.003,254,26832.81573,0,90,0,0,0,0
104518,71,250000.0006,254,14142.13562,0,100,0,0,0,1
104564,54,333333.3215,254,16329.93129,0,100,0,0,0,0
104575,113,42.857415,254,158.9654112,163696.2813,181,859,1,0,1
104586,55,111111.1072,254,9428.090369,0,100,0,0,0,1
104611,8,250000.0006,254,13416.40786,0,90,0,0,0,1
104625,43,250000.0006,254,13416.40786,0,90,0,0,0,0
104649,51,200000.0051,254,12649.11064,0,100,0,0,0,1
104653,129,250000.0006,254,13416.40786,0,90,0,0,0,1
104663,13,125000.0003,254,10000,0,100,0,0,0,0
104703,16,111111.1072,254,9428.090369,0,100,0,0,0,0
104708,78,10.715675,254,116.684236,0,159,0,0,0,1
104740,47,100000.0025,254,8944.27191,0,100,0,0,0,1
104759,87,111111.1072,254,9428.090369,0,100,0,0,0,1
104817,68,250000.0006,254,14142.13562,0,100,0,0,0,0
104828,119,200000.0051,254,9465.727653,0,56,0,0,0,8
104869,119,125000.0003,254,13038.40481,0,170,0,0,0,8
104924,113,21.535635,254,73.2380303,2572.790527,52,45,0,0,8
104926,119,250000.0006,254,22226.11077,0,247,0,0,0,8
104931,113,40.316078,254,82.8197373,7353.652832,46,49,0,0,1
104945,44,1000000.003,254,28284.27125,0,100,0,0,0,0
104951,113,46.978001,62,141.3995682,21391.90234,102,129,1,0,1
104958,56,1000000.003,254,28284.27125,0,100,0,0,0,1
104959,119,125000.0003,254,8246.211251,0,68,0,0,0,8
104965,78,0.425201,254,19.16698998,0,108,0,0,0,0
104969,119,500000.0013,254,25377.15508,0,161,0,0,0,8
104973,40,250000.0006,254,14142.13562,0,100,0,0,0,0
104978,119,250000.0006,254,17262.6765,0,149,0,0,0,8
104979,113,20.986748,254,71.31760088,3061.596191,57,44,0,0,8
104981,113,66.480227,254,128.6779228,7942.170898,52,45,0,0,8
104984,90,100000.0025,254,8944.27191,0,100,0,0,0,1
105001,32,200000.0051,254,12649.11064,0,100,0,0,0,1
105038,113,47.406095,254,172.5794597,5663.448242,131,45,1,0,9
105064,34,100000.0025,254,8944.27191,0,100,0,0,0,0
105074,119,166666.6608,254,9933.109483,0,74,0,0,0,8
105081,71,250000.0006,254,14142.13562,0,100,0,0,0,0
105124,120,30303.03007,254,4923.659615,0,100,0,0,0,1
105125,3,166666.6608,254,11547.00515,0,100,0,0,0,0
105143,78,0.503022,254,20.84732578,0,108,0,0,0,1
105147,120,111111.1072,254,9428.090369,0,100,0,0,0,1
105164,113,18.292414,254,65.21079851,2883.745361,55,48,0,0,1
105188,119,111111.1072,254,9285.59185,0,97,0,0,0,8
105256,119,100000.0025,254,15874.50787,0,315,0,0,0,8
105270,119,111111.1072,254,7999.99975,0,72,0,0,0,8
105316,94,333333.3215,254,16329.93129,0,100,0,0,0,1
105342,120,111111.1072,254,9428.090369,0,100,0,0,0,0
105351,123,1000000.003,254,28284.27125,0,100,0,0,0,1
105371,15,111111.1072,254,9428.090369,0,100,0,0,0,0
105388,16,111111.1072,254,9428.090369,0,100,0,0,0,1
105400,113,39.222147,254,105.3931303,4685.739258,59,45,0,0,8
105410,113,35.433601,254,77.64300692,6916.63916,46,52,0,0,1
105445,10,125000.0003,254,10000,0,100,0,0,0,1
105451,113,60.4567,62,148.2970454,25662.08984,86,129,1,0,1
105454,127,333333.3215,254,16329.93129,0,100,0,0,0,0
105468,113,79.232186,62,116.1035578,19607.32422,46,66,0,0,1
105548,22,166666.6608,254,11547.00515,0,100,0,0,0,0
105591,112,111111.1072,254,9428.090369,0,100,0,0,0,1
105596,113,12.477786,62,61.37571203,5857.992188,80,124,1,0,0
105616,113,43.437845,254,85.96641843,12973.43652,46,80,0,0,1
105632,78,111111.1072,254,9428.090369,0,100,0,0,0,0
105663,64,125000.0003,254,10000,0,100,0,0,0,0
105678,113,39.109146,254,104.5452158,4672.239258,58,45,0,0,8
105700,113,70.939428,254,170.3495086,8474.896484,85,45,0,0,8
105733,70,500000.0013,254,20000,0,100,0,0,0,0
105779,60,250000.0006,254,14142.13562,0,100,0,0,0,1
105809,99,111111.1072,254,9428.090369,0,100,0,0,0,1
105827,124,142857.1409,254,10690.44957,0,100,0,0,0,1
105842,119,166666.6608,254,18257.418,0,250,0,0,0,8
105846,76,333333.3215,254,16329.93129,0,100,0,0,0,0
105851,113,41.734486,254,104.2213783,4985.879883,54,45,0,0,8
105875,31,200000.0051,254,12649.11064,0,100,0,0,0,1
105895,82,200000.0051,254,12649.11064,0,100,0,0,0,0
105896,116,100000.0025,254,8944.27191,0,100,0,0,0,1
105928,66,1000000.003,254,28284.27125,0,100,0,0,0,1
105961,1,250000.0006,254,14142.13562,0,100,0,0,0,1
105990,113,68.503555,254,155.2844228,255119.1563,112,824,2,0,1
106010,131,500000.0013,254,20000,0,100,0,0,0,0
106039,39,100000.0025,254,8944.27191,0,100,0,0,0,0
106041,120,1000000.003,254,28284.27125,0,100,0,0,0,1
106056,120,166666.6608,254,11547.00515,0,100,0,0,0,1
106109,119,111111.1072,254,12364.8243,0,172,0,0,0,8
106125,98,100000.0025,254,8944.27191,0,100,0,0,0,0
106144,35,111111.1072,254,9428.090369,0,100,0,0,0,1
106147,56,1000000.003,254,28284.27125,0,100,0,0,0,0
106195,109,111111.1072,254,9428.090369,0,100,0,0,0,0
106208,90,100000.0025,254,8944.27191,0,100,0,0,0,0
106231,120,100000.0025,254,8944.27191,0,100,0,0,0,0
106234,113,68.930655,254,183.6074277,8234.916016,102,45,0,0,8
106276,120,111111.1072,254,9428.090369,0,100,0,0,0,1
106279,120,111111.1072,254,9428.090369,0,100,0,0,0,0
106281,113,3.292441,62,31.57123854,1590.075562,80,127,1,0,0
106357,120,111111.1072,254,9428.090369,0,100,0,0,0,1
106368,119,142857.1409,254,10954.45115,0,105,0,0,0,8
106383,50,250000.0006,254,13416.40786,0,90,0,0,0,1
106397,120,250000.0006,254,14142.13562,0,100,0,0,0,0
106429,120,111111.1072,254,9428.090369,0,100,0,0,0,1
106460,108,2.974514,254,46.2779661,0,90,0,0,0,1
106462,21,111111.1072,254,9428.090369,0,100,0,0,0,1
106482,113,80.243084,254,146.7192725,9586.374023,56,45,0,0,8
106516,103,166666.6608,254,11547.00515,0,100,0,0,0,0
106518,113,29.355772,254,75.13325727,7141.063477,50,63,0,0,1
106524,113,24.600206,254,93.4070289,2938.904541,74,45,0,0,8
106526,78,0.503022,254,20.84732578,0,108,0,0,0,0
106559,120,111111.1072,254,9428.090369,0,100,0,0,0,0
106561,29,111111.1072,254,9428.090369,0,100,0,0,0,0
106573,120,166666.6608,254,11547.00515,0,100,0,0,0,0
106681,120,111111.1072,254,9428.090369,0,100,0,0,0,0
106698,119,125000.0003,254,12961.4814,0,168,0,0,0,8
106754,120,111111.1072,254,9428.090369,0,100,0,0,0,0
106765,120,111111.1072,254,9428.090369,0,100,0,0,0,1
106780,120,125000.0003,254,10000,0,100,0,0,0,0
106807,36,333333.3215,254,16329.93129,0,100,0,0,0,1
106839,113,15.591184,62,69.70301117,6319.626465,74,118,1,0,0
106847,90,142857.1409,254,10690.44957,0,100,0,0,0,1
106858,120,111111.1072,254,9428.090369,0,100,0,0,0,0
106914,120,200000.0051,254,12649.11064,0,100,0,0,0,1
106942,43,250000.0006,254,13416.40786,0,90,0,0,0,1
106949,77,250000.0006,254,13416.40786,0,90,0,0,0,1
106952,119,166666.6608,254,8944.27191,0,60,0,0,0,8
106954,120,200000.0051,254,12649.11064,0,100,0,0,0,1
106961,86,111111.1072,254,8944.27191,0,90,0,0,0,1
106965,97,111111.1072,254,13984.11785,0,220,0,0,0,1
106975,120,166666.6608,254,11547.00515,0,100,0,0,0,0
107033,73,2.276869,254,42.6789746,0,100,0,0,0,0
107040,120,111111.1072,254,9428.090369,0,100,0,0,0,0
107059,33,250000.0006,254,14142.13562,0,100,0,0,0,0
107085,130,111111.1072,254,9428.090369,0,100,0,0,0,1
107089,120,333333.3215,254,16329.93129,0,100,0,0,0,0
107110,120,333333.3215,254,16329.93129,0,100,0,0,0,1
107129,117,333333.3215,254,16329.93129,0,100,0,0,0,0
107165,58,166666.6608,254,11547.00515,0,100,0,0,0,0
107171,119,111111.1072,254,25595.13829,0,737,0,0,0,8
107230,120,111111.1072,254,9428.090369,0,100,0,0,0,0
107231,75,1000000.003,254,28284.27125,0,100,0,0,0,1
107257,120,100000.0025,254,8944.27191,0,100,0,0,0,1
107260,113,25.173066,62,92.28965738,10933.99512,80,132,2,0,0
107268,67,200000.0051,254,12649.11064,0,100,0,0,0,1
107280,119,111111.1072,254,9475.113509,0,101,0,0,0,8
107298,113,71.256874,254,174.6909939,8512.821289,89,45,0,0,8
107308,120,333333.3215,254,16329.93129,0,100,0,0,0,1
107341,20,125000.0003,254,10000,0,100,0,0,0,0
107346,113,13.497127,62,65.15521207,5893.271973,83,115,2,0,0
107359,120,111111.1072,254,9428.090369,0,100,0,0,0,0
107376,52,100000.0025,254,8944.27191,0,100,0,0,0,0
107386,78,0.955334,254,18.54508962,0,45,0,0,0,1
107391,53,166666.6608,254,11547.00515,0,100,0,0,0,0
107427,9,500000.0013,254,20000,0,100,0,0,0,1
107429,119,47619.048,254,6047.431521,0,96,0,0,0,8
107487,101,333333.3215,254,16329.93129,0,100,0,0,0,1
107525,55,111111.1072,254,9428.090369,0,100,0,0,0,0
107545,3,111111.1072,254,9428.090369,0,100,0,0,0,1
107558,120,250000.0006,254,14142.13562,0,100,0,0,0,0
107574,93,111111.1072,254,9428.090369,0,100,0,0,0,1
107645,113,39.476127,254,93.63944002,5758.870117,52,44,0,0,8
107667,78,15.516725,254,115.7862263,0,108,0,0,0,1
107676,113,66.744408,254,113.3416779,11275.87891,45,51,0,0,1
107690,120,100000.0025,254,8944.27191,0,100,0,0,0,0
107710,120,111111.1072,254,9428.090369,0,100,0,0,0,1
107717,119,500000.0013,254,21166.01049,0,112,0,0,0,8
107725,120,166666.6608,254,11547.00515,0,100,0,0,0,0
107729,120,166666.6608,254,11547.00515,0,100,0,0,0,1
107749,113,70.47415,254,136.6760684,8419.311523,55,45,0,0,8
107752,113,28.936692,254,133.4524948,3456.969971,128,45,1,0,9
107761,87,111111.1072,254,9428.090369,0,100,0,0,0,0
107784,120,29411.76419,254,4850.712525,0,100,0,0,0,0
107813,110,166666.6608,254,11547.00515,0,100,0,0,0,0
107817,120,111111.1072,254,9428.090369,0,100,0,0,0,1
107843,119,111111.1072,254,11699.95214,0,154,0,0,0,8
107892,120,111111.1072,254,9428.090369,0,100,0,0,0,0
107896,120,111111.1072,254,9428.090369,0,100,0,0,0,1
107912,120,200000.0051,254,12649.11064,0,100,0,0,0,0
107932,78,35.837624,254,113.5849678,0,45,0,0,0,1
107991,118,166666.6608,254,11547.00515,0,100,0,0,0,1
108087,14,250000.0006,254,14142.13562,0,100,0,0,0,1
108127,119,125000.0003,254,14247.80685,0,203,0,0,0,8
108132,120,166666.6608,254,11547.00515,0,100,0,0,0,0
108143,7,250000.0006,254,14142.13562,0,100,0,0,0,1
108149,48,111111.1072,254,9428.090369,0,100,0,0,0,1
108163,63,142857.1409,254,10690.44957,0,100,0,0,0,0
108193,119,333333.3215,254,12328.82801,0,57,0,0,0,8
108196,78,0.493117,254,20.64105303,0,108,0,0,0,1
108201,35,111111.1072,254,9428.090369,0,100,0,0,0,0
108209,120,333333.3215,254,16329.93129,0,100,0,0,0,0
108215,27,333333.3215,254,16329.93129,0,100,0,0,0,1
108218,109,111111.1072,254,9428.090369,0,100,0,0,0,1
108229,120,100000.0025,254,8944.27191,0,100,0,0,0,0
108235,107,111111.1072,254,9428.090369,0,100,0,0,0,1
108248,121,111111.1072,254,9428.090369,0,100,0,0,0,1
108250,11,1.974804,254,37.70754578,0,90,0,0,0,0
108262,102,333333.3215,254,16329.93129,0,100,0,0,0,1
108290,88,111111.1072,254,9428.090369,0,100,0,0,0,0
108314,85,111111.1072,254,9428.090369,0,100,0,0,0,0
108323,77,250000.0006,254,13416.40786,0,90,0,0,0,0
108439,119,500000.0013,254,20099.75124,0,101,0,0,0,8
108451,73,2.276869,254,42.6789746,0,100,0,0,0,1
108470,19,100000.0025,254,8944.27191,0,100,0,0,0,1
108486,33,250000.0006,254,14142.13562,0,100,0,0,0,1
108529,132,200000.0051,254,12649.11064,0,100,0,0,0,1
108568,117,333333.3215,254,16329.93129,0,100,0,0,0,1
108663,89,250000.0006,254,14142.13562,0,100,0,0,0,0
108666,120,250000.0006,254,14142.13562,0,100,0,0,0,0
108689,61,100000.0025,254,8944.27191,0,100,0,0,0,1
108691,113,23.520816,254,95.30042444,2809.953369,80,45,0,0,8
108720,67,200000.0051,254,12649.11064,0,100,0,0,0,0
108753,59,111111.1072,254,9428.090369,0,100,0,0,0,0
108767,20,125000.0003,254,10000,0,100,0,0,0,1
108792,17,111111.1072,254,9428.090369,0,100,0,0,0,1
108797,39,100000.0025,254,8944.27191,0,100,0,0,0,1
108807,120,200000.0051,254,12649.11064,0,100,0,0,0,1
108825,95,142857.1409,254,10690.44957,0,100,0,0,0,0
108830,52,100000.0025,254,8944.27191,0,100,0,0,0,1
108870,120,111111.1072,254,9428.090369,0,100,0,0,0,0
108890,53,166666.6608,254,11547.00515,0,100,0,0,0,1
108904,113,70.694027,254,134.9473277,8445.580078,54,45,0,0,8
108928,120,142857.1409,254,10690.44957,0,100,0,0,0,0
108942,113,47.241266,254,171.8398714,5643.756348,130,45,1,0,9
108981,120,111111.1072,254,9428.090369,0,100,0,0,0,1
109016,101,333333.3215,254,16329.93129,0,100,0,0,0,0
109033,113,72.609336,254,133.1767285,8674.395508,51,45,0,0,8
109052,120,200000.0051,254,12649.11064,0,100,0,0,0,0
109085,120,111111.1072,254,9428.090369,0,100,0,0,0,0
109091,119,100000.0025,254,11171.39204,0,156,0,0,0,8
109107,120,200000.0051,254,12649.11064,0,100,0,0,0,0
109112,12,333333.3215,254,16329.93129,0,100,0,0,0,1
109134,120,100000.0025,254,8944.27191,0,100,0,0,0,1
109139,62,200000.0051,254,12649.11064,0,100,0,0,0,0
109168,120,333333.3215,254,16329.93129,0,100,0,0,0,1
109210,120,125000.0003,254,10000,0,100,0,0,0,0
109251,120,166666.6608,254,11547.00515,0,100,0,0,0,1
109259,120,111111.1072,254,9428.090369,0,100,0,0,0,1
109264,120,333333.3215,254,16329.93129,0,100,0,0,0,0
109305,120,100000.0025,254,8944.27191,0,100,0,0,0,0
109347,120,166666.6608,254,11547.00515,0,100,0,0,0,0
109350,110,166666.6608,254,11547.00515,0,100,0,0,0,1
109360,120,333333.3215,254,16329.93129,0,100,0,0,0,0
109377,113,15.698669,254,68.59602431,1875.467651,62,45,0,0,8
109379,120,333333.3215,254,16329.93129,0,100,0,0,0,1
109384,120,250000.0006,254,14142.13562,0,100,0,0,0,0
109387,120,166666.6608,254,11547.00515,0,100,0,0,0,1
109426,120,111111.1072,254,9428.090369,0,100,0,0,0,1
109433,120,250000.0006,254,14142.13562,0,100,0,0,0,1
109455,120,250000.0006,254,14142.13562,0,100,0,0,0,0
109461,120,111111.1072,254,9428.090369,0,100,0,0,0,1
109462,118,166666.6608,254,11547.00515,0,100,0,0,0,0
109465,120,125000.0003,254,10000,0,100,0,0,0,1
109478,120,142857.1409,254,10690.44957,0,100,0,0,0,1
109490,120,250000.0006,254,14142.13562,0,100,0,0,0,1
109499,120,111111.1072,254,9428.090369,0,100,0,0,0,0
109521,120,111111.1072,254,9428.090369,0,100,0,0,0,0
109534,113,23.397286,254,87.95852794,2795.195801,69,45,0,0,8
109545,120,111111.1072,254,9428.090369,0,100,0,0,0,0
109563,120,111111.1072,254,9428.090369,0,100,0,0,0,1
109574,24,111111.1072,254,9428.090369,0,100,0,0,0,0
109583,120,111111.1072,254,9428.090369,0,100,0,0,0,1
109593,120,111111.1072,254,9428.090369,0,100,0,0,0,0
109614,120,142857.1409,254,10690.44957,0,100,0,0,0,1
109618,120,111111.1072,254,9428.090369,0,100,0,0,0,1
109630,72,200000.0051,254,12649.11064,0,100,0,0,0,1
109637,120,111111.1072,254,9428.090369,0,100,0,0,0,0
109640,120,111111.1072,254,9428.090369,0,100,0,0,0,1
109656,126,500000.0013,254,20000,0,100,0,0,0,0
109682,120,1000000.003,254,28284.27125,0,100,0,0,0,1
109696,113,42.664544,254,162.9552457,5096.990723,130,45,1,0,9
109710,22,166666.6608,254,11547.00515,0,100,0,0,0,1
109714,112,111111.1072,254,9428.090369,0,100,0,0,0,0
109723,82,200000.0051,254,12649.11064,0,100,0,0,0,1
109729,80,111111.1072,254,9428.090369,0,100,0,0,0,0
109735,96,111111.1072,254,9428.090369,0,100,0,0,0,0
109737,119,76923.07779,254,6656.402332,0,72,0,0,0,8
109751,120,100000.0025,254,8944.27191,0,100,0,0,0,0
109799,120,111111.1072,254,9428.090369,0,100,0,0,0,1
109826,120,250000.0006,254,14142.13562,0,100,0,0,0,1
109897,120,200000.0051,254,12649.11064,0,100,0,0,0,0
109915,120,100000.0025,254,8944.27191,0,100,0,0,0,0
109918,120,111111.1072,254,9428.090369,0,100,0,0,0,0
109923,120,333333.3215,254,16329.93129,0,100,0,0,0,1
109944,120,111111.1072,254,9428.090369,0,100,0,0,0,0
109955,41,333333.3215,254,16329.93129,0,100,0,0,0,1
109984,120,333333.3215,254,16329.93129,0,100,0,0,0,1
109990,88,111111.1072,254,9428.090369,0,100,0,0,0,1
110000,120,1000000.003,254,28284.27125,0,100,0,0,0,0
110014,120,111111.1072,254,9428.090369,0,100,0,0,0,0
110026,113,29.33116,254,152.1021321,144152.875,296,942,1,0,1
110042,113,59.023516,254,169.9012466,7051.342773,102,45,0,0,8
110043,113,18.539845,254,70.27191537,2704.63623,63,44,0,0,8
110059,113,31.907697,254,102.55134,3811.90625,69,45,0,0,8
110069,113,10.826818,62,53.51051299,1579.441772,62,44,1,0,1
110117,119,125000.0003,254,10198.03903,0,104,0,0,0,8
110148,120,166666.6608,254,11547.00515,0,100,0,0,0,0
110149,119,200000.0051,254,12263.76777,0,94,0,0,0,8
110179,120,111111.1072,254,9428.090369,0,100,0,0,0,0
110197,120,111111.1072,254,9428.090369,0,100,0,0,0,1
110243,120,100000.0025,254,8944.27191,0,100,0,0,0,0
110250,120,100000.0025,254,8944.27191,0,100,0,0,0,0
110278,120,111111.1072,254,9428.090369,0,100,0,0,0,0
110288,119,333333.3215,254,24873.00995,0,232,0,0,0,8
110303,120,200000.0051,254,12649.11064,0,100,0,0,0,1
110358,113,66.013861,254,154.0447441,7886.456055,75,45,0,0,8
110376,120,333333.3215,254,16329.93129,0,100,0,0,0,0
110393,120,111111.1072,254,9428.090369,0,100,0,0,0,0
110399,120,111111.1072,254,9428.090369,0,100,0,0,0,0
110424,113,4.420337,62,36.53048645,1946.809326,80,116,1,0,0
110441,120,111111.1072,254,9428.090369,0,100,0,0,0,0
110486,120,333333.3215,254,16329.93129,0,100,0,0,0,0
110498,119,250000.0006,254,30724.58299,0,472,0,0,0,8
110511,113,43.562735,254,114.9775539,5204.294922,63,45,0,0,8
110538,120,100000.0025,254,8944.27191,0,100,0,0,0,1
110557,120,111111.1072,254,9428.090369,0,100,0,0,0,0
110616,113,26.855634,254,84.54099413,3208.353027,55,45,0,0,8
110627,120,111111.1072,254,9428.090369,0,100,0,0,0,0
110631,119,1000000.003,254,25612.49695,0,82,0,0,0,8
110635,120,111111.1072,254,9428.090369,0,100,0,0,0,1
110664,30,1000000.003,254,26832.81573,0,90,0,0,0,1
110669,120,250000.0006,254,14142.13562,0,100,0,0,0,0
110755,8,250000.0006,254,13416.40786,0,90,0,0,0,0
110766,113,20.603563,62,83.14506337,10917.46484,79,161,2,0,0
110773,25,250000.0006,254,13416.40786,0,90,0,0,0,0
110780,120,111111.1072,254,9428.090369,0,100,0,0,0,0
110910,84,500000.0013,254,20000,0,100,0,0,0,0
110937,113,80.011942,254,68.41225633,710980.5625,49,1310,2,0,9
110972,68,250000.0006,254,14142.13562,0,100,0,0,0,1
111015,113,9.88379,62,58.74680427,4325.611816,82,133,2,0,0
111024,38,250000.0006,254,14142.13562,0,100,0,0,0,1
111092,113,12.867587,254,117.8855129,1877.153931,255,44,2,0,1
111098,44,1000000.003,254,28284.27125,0,100,0,0,0,1
111101,120,250000.0006,254,14142.13562,0,100,0,0,0,1
111117,120,111111.1072,254,9428.090369,0,100,0,0,0,1
111130,113,20.485506,254,72.0838982,2988.473877,60,44,0,0,8
111140,120,333333.3215,254,16329.93129,0,100,0,0,0,1
111198,113,16.68877,254,74.7042476,1993.751709,70,45,0,0,8
111204,40,250000.0006,254,14142.13562,0,100,0,0,0,1
111241,32,200000.0051,254,12649.11064,0,100,0,0,0,0
111258,120,111111.1072,254,9428.090369,0,100,0,0,0,1
111284,34,100000.0025,254,8944.27191,0,100,0,0,0,1
111296,120,200000.0051,254,12649.11064,0,100,0,0,0,0
111314,120,142857.1409,254,10690.44957,0,100,0,0,0,1
